"Row"	"Gene ID"	"Gene Name"	"Score(d)"	"Numerator(r)"	"Denominator(s+s0)"	"Fold Change"	"q-value(%)"
"3364"	"17504"	"g17503"	"g17503"	"3.087779373567"	"0.610851201144976"	"0.197828642283895"	"1.52715997931053"	"1.30569008421432"
"3365"	"7025"	"g7024"	"g7024"	"3.08714413004691"	"0.2359089958434"	"0.0764165798244785"	"1.1776485020388"	"1.30569008421432"
"3366"	"20725"	"g20724"	"g20724"	"3.08499212246012"	"0.201579198350764"	"0.0653418843060174"	"1.14995642803985"	"1.30569008421432"
"3367"	"9305"	"g9304"	"g9304"	"3.08436288882738"	"0.534728434802931"	"0.173367549175196"	"1.44866943910261"	"1.30569008421432"
"3368"	"9191"	"g9190"	"g9190"	"3.08369907606057"	"0.585099776299099"	"0.189739582841062"	"1.50014273506038"	"1.30569008421432"
"3369"	"2502"	"g2501"	"g2501"	"3.08367328630895"	"0.465366750088233"	"0.150913117856678"	"1.38066829094563"	"1.30569008421432"
"3370"	"15048"	"g15047"	"g15047"	"3.08293613044564"	"0.19494476574908"	"0.063233475330188"	"1.14468033514051"	"1.30569008421432"
"3371"	"5091"	"g5090"	"g5090"	"3.08252646359816"	"0.13642574819939"	"0.0442577703096645"	"1.09917854408288"	"1.30569008421432"
"3372"	"7501"	"g7500"	"g7500"	"3.08102776305737"	"0.145669634032884"	"0.047279559041796"	"1.10624400279505"	"1.30569008421432"
"3373"	"16690"	"g16689"	"g16689"	"3.0797601699353"	"0.404478780295653"	"0.131334505928152"	"1.32361062735008"	"1.30569008421432"
"3374"	"10519"	"g10518"	"g10518"	"3.07943781094635"	"0.551300594182699"	"0.179026376900035"	"1.46540616898801"	"1.30569008421432"
"3375"	"18997"	"g18996"	"g18996"	"3.07911838745358"	"0.330825141856646"	"0.107441514169982"	"1.25773252236076"	"1.30569008421432"
"3376"	"9472"	"g9471"	"g9471"	"3.07902850984407"	"0.219010851124009"	"0.0711298548954004"	"1.16393528882237"	"1.30569008421432"
"3377"	"7657"	"g7656"	"g7656"	"3.07758340830643"	"0.434937949661706"	"0.141324504313288"	"1.35185268857057"	"1.30569008421432"
"3378"	"10416"	"g10415"	"g10415"	"3.07697174651503"	"0.541228106117833"	"0.175896352227097"	"1.45521075043681"	"1.30569008421432"
"3379"	"12098"	"g12097"	"g12097"	"3.07548485407466"	"0.446721790965267"	"0.145252476328541"	"1.36293975289862"	"1.30569008421432"
"3380"	"15616"	"g15615"	"g15615"	"3.07412616512031"	"0.182446107309404"	"0.0593489328380456"	"1.13480633326054"	"1.30569008421432"
"3381"	"14759"	"g14758"	"g14758"	"3.07397162587362"	"0.366332625093921"	"0.119172415909926"	"1.28907180223084"	"1.30569008421432"
"3382"	"12425"	"g12424"	"g12424"	"3.07380656199767"	"0.5373751747242"	"0.174824005312474"	"1.45132957891119"	"1.30569008421432"
"3383"	"606"	"g605"	"g605"	"3.07359780401602"	"0.300001112941267"	"0.0976058456800299"	"1.2311453630896"	"1.30569008421432"
"3384"	"3390"	"g3389"	"g3389"	"3.07346249935582"	"0.379047858736152"	"0.123329260993293"	"1.30048328695751"	"1.30569008421432"
"3385"	"21748"	"g21747"	"g21747"	"3.07337167654724"	"0.349502344837384"	"0.113719517721992"	"1.27412104565304"	"1.30569008421432"
"3386"	"20665"	"g20664"	"g20664"	"3.07310612477803"	"0.232381792339933"	"0.0756178872139401"	"1.17477281994374"	"1.30569008421432"
"3387"	"19743"	"g19742"	"g19742"	"3.07238817901796"	"0.19423621877928"	"0.06321994730541"	"1.14411828936807"	"1.30569008421432"
"3388"	"16491"	"g16490"	"g16490"	"3.07230649385609"	"0.288558440620903"	"0.0939224134043768"	"1.22141921000813"	"1.30569008421432"
"3389"	"6610"	"g6609"	"g6609"	"3.0713811237888"	"0.211262386515437"	"0.0687841651689347"	"1.15770075174347"	"1.30569008421432"
"3390"	"13430"	"g13429"	"g13429"	"3.07109032615786"	"0.186542456044413"	"0.0607414423651258"	"1.13803305000026"	"1.30569008421432"
"3391"	"8029"	"g8028"	"g8028"	"3.0705944979124"	"0.213386346853323"	"0.069493496128648"	"1.1594063938395"	"1.30569008421432"
"3392"	"5123"	"g5122"	"g5122"	"3.06877212820463"	"0.250984083198066"	"0.0817864842069271"	"1.19001856713261"	"1.30569008421432"
"3393"	"8366"	"g8365"	"g8365"	"3.06845044376132"	"0.777686828856401"	"0.253446110051271"	"1.7143798860969"	"1.30569008421432"
"3394"	"18361"	"g18360"	"g18360"	"3.06807244446429"	"0.836601822542585"	"0.272679944064575"	"1.78583875307645"	"1.30569008421432"
"3395"	"15280"	"g15279"	"g15279"	"3.06740219099943"	"0.149648012198489"	"0.0487865636392893"	"1.10929879304821"	"1.30569008421432"
"3396"	"1698"	"g1697"	"g1697"	"3.06602706895742"	"0.694305725771892"	"0.22645127070192"	"1.61810555792704"	"1.30569008421432"
"3397"	"13350"	"g13349"	"g13349"	"3.06468183796875"	"0.414031840277072"	"0.135097821622975"	"1.33240423092661"	"1.30569008421432"
"3398"	"8"	"g7"	"g7"	"3.06464693842077"	"0.372538054165837"	"0.121559860450943"	"1.29462839706088"	"1.30569008421432"
"3399"	"1413"	"g1412"	"g1412"	"3.05974249245692"	"0.152279845021407"	"0.0497688434228753"	"1.11132427552815"	"1.30569008421432"
"3400"	"15071"	"g15070"	"g15070"	"3.05962724121273"	"0.105338469159607"	"0.0344285302930739"	"1.07574674066092"	"1.30569008421432"
"3401"	"20670"	"g20669"	"g20669"	"3.0590332335079"	"0.19979966343876"	"0.0653146429565407"	"1.14853885469061"	"1.30569008421432"
"3402"	"7615"	"g7614"	"g7614"	"3.05887773884002"	"0.154836993474047"	"0.0506188892442508"	"1.11329582259495"	"1.30569008421432"
"3403"	"4322"	"g4321"	"g4321"	"3.05755387922667"	"0.689831351558043"	"0.225615436000924"	"1.61309493954017"	"1.30569008421432"
"3404"	"2559"	"g2558"	"g2558"	"3.05577337923002"	"1.46618472219664"	"0.479808068282237"	"2.76290263478196"	"1.30569008421432"
"3405"	"12787"	"g12786"	"g12786"	"3.05528793062015"	"0.528861422856073"	"0.173097081147677"	"1.44279009393132"	"1.30569008421432"
"3406"	"6838"	"g6837"	"g6837"	"3.05459884284757"	"0.23820005279901"	"0.0779807971697373"	"1.17952014030108"	"1.30569008421432"
"3407"	"1809"	"g1808"	"g1808"	"3.0532775044444"	"0.162525638206026"	"0.0532298940955912"	"1.11924481760723"	"1.30569008421432"
"3408"	"19547"	"g19546"	"g19546"	"3.05250210497883"	"0.7881882290294"	"0.258210543980892"	"1.72690441239708"	"1.30569008421432"
"3409"	"3482"	"g3481"	"g3481"	"3.05102733092617"	"0.269322122515914"	"0.0882726024070581"	"1.20524138921944"	"1.30569008421432"
"3410"	"5354"	"g5353"	"g5353"	"3.05091233194377"	"0.91193093470865"	"0.298904339256333"	"1.88156213795367"	"1.30569008421432"
"3411"	"12695"	"g12694"	"g12694"	"3.05073894360572"	"0.277846411312"	"0.091075118667351"	"1.21238374234403"	"1.30569008421432"
"3412"	"6745"	"g6744"	"g6744"	"3.0504938559372"	"0.231152293603789"	"0.0757753677011659"	"1.17377207733135"	"1.30569008421432"
"3413"	"19504"	"g19503"	"g19503"	"3.04908344548322"	"0.143010765354527"	"0.046902870292506"	"1.10420708669818"	"1.30569008421432"
"3414"	"10995"	"g10994"	"g10994"	"3.04799918420568"	"0.343184892718233"	"0.112593498875121"	"1.26855396407805"	"1.30569008421432"
"3415"	"16804"	"g16803"	"g16803"	"3.04781027999305"	"0.197114507640504"	"0.0646741396386895"	"1.14640317288037"	"1.30569008421432"
"3416"	"9740"	"g9739"	"g9739"	"3.04726824983289"	"0.164711642863597"	"0.054052229524798"	"1.12094200854505"	"1.30569008421432"
"3417"	"8570"	"g8569"	"g8569"	"3.04663981360858"	"0.633291168619833"	"0.207865454193528"	"1.55109942819296"	"1.30569008421432"
"3418"	"20219"	"g20218"	"g20218"	"3.04641700235571"	"0.38232753797485"	"0.125500723531679"	"1.30344303908486"	"1.30569008421432"
"3419"	"20366"	"g20365"	"g20365"	"3.04631358352356"	"0.07592114427763"	"0.0249223010684982"	"1.05403380968102"	"1.30569008421432"
"3420"	"19974"	"g19973"	"g19973"	"3.04417274923703"	"0.448068913632597"	"0.147189056122028"	"1.3642129980811"	"1.30569008421432"
"3421"	"3478"	"g3477"	"g3477"	"3.04119919576795"	"0.769691090412707"	"0.253088022476064"	"1.70490469058296"	"1.30569008421432"
"3422"	"18735"	"g18734"	"g18734"	"3.03987392937085"	"0.864124985996684"	"0.284263428705916"	"1.82023533503715"	"1.30569008421432"
"3423"	"14473"	"g14472"	"g14472"	"3.03983777490629"	"0.192946062087196"	"0.0634724864859421"	"1.14309559780039"	"1.30569008421432"
"3424"	"10334"	"g10333"	"g10333"	"3.03965251152885"	"0.747268856072896"	"0.245840224577856"	"1.67861206588831"	"1.30569008421432"
"3425"	"2446"	"g2445"	"g2445"	"3.0390451727924"	"0.439801288781208"	"0.144716930409133"	"1.35641748689745"	"1.30569008421432"
"3426"	"9564"	"g9563"	"g9563"	"3.03848114885096"	"0.775573982548867"	"0.255250549387861"	"1.71187099127994"	"1.30569008421432"
"3427"	"8496"	"g8495"	"g8495"	"3.03776496451637"	"0.444380628582667"	"0.146285388689844"	"1.36072980861379"	"1.30569008421432"
"3428"	"12794"	"g12793"	"g12793"	"3.03775379454984"	"0.200604547991873"	"0.0660371318938967"	"1.14917980726826"	"1.30569008421432"
"3429"	"7449"	"g7448"	"g7448"	"3.03512565726803"	"0.265879116139873"	"0.0876006947202296"	"1.20236849785191"	"1.30569008421432"
"3430"	"21486"	"g21485"	"g21485"	"3.03322749953073"	"0.903546537277604"	"0.297882878029225"	"1.8706589244546"	"1.30569008421432"
"3431"	"13934"	"g13933"	"g13933"	"3.03256678794146"	"0.15140145238992"	"0.0499251831787991"	"1.11064784571345"	"1.30569008421432"
"3432"	"4621"	"g4620"	"g4620"	"3.03226597116161"	"0.26527981425782"	"0.0874856680715892"	"1.20186913240212"	"1.30569008421432"
"3433"	"4949"	"g4948"	"g4948"	"3.03136635173783"	"0.201453768734893"	"0.0664564243841406"	"1.14985645381176"	"1.30569008421432"
"3434"	"20496"	"g20495"	"g20495"	"3.03083615346661"	"0.131784175174364"	"0.0434811281446644"	"1.09564784705562"	"1.30569008421432"
"3435"	"12089"	"g12088"	"g12088"	"3.030298313246"	"0.72973140737585"	"0.240811739288524"	"1.65833032453262"	"1.30569008421432"
"3436"	"4700"	"g4699"	"g4699"	"3.03027701340519"	"0.785423099577907"	"0.259191848172095"	"1.72359772529683"	"1.30569008421432"
"3437"	"15277"	"g15276"	"g15276"	"3.0300698156156"	"0.399815081213694"	"0.131949131717437"	"1.3193387924509"	"1.30569008421432"
"3438"	"3836"	"g3835"	"g3835"	"3.02585735131089"	"0.82640997791812"	"0.273115974075941"	"1.77326724508284"	"1.30569008421432"
"3439"	"15090"	"g15089"	"g15089"	"3.02577596528049"	"0.669815265888737"	"0.221369748975002"	"1.59086924695573"	"1.30569008421432"
"3440"	"16992"	"g16991"	"g16991"	"3.02529818069798"	"0.16372148469541"	"0.0541174703835761"	"1.12017294158228"	"1.30569008421432"
"3441"	"18318"	"g18317"	"g18317"	"3.02520491488999"	"0.585527968106954"	"0.193549853507443"	"1.50058804342115"	"1.30569008421432"
"3442"	"108"	"g107"	"g107"	"3.02519394320804"	"0.6334685575695"	"0.209397668202967"	"1.55129015790847"	"1.30569008421432"
"3443"	"19517"	"g19516"	"g19516"	"3.02516870989096"	"0.135043531155727"	"0.0446399999822141"	"1.09812594758809"	"1.30569008421432"
"3444"	"18200"	"g18199"	"g18199"	"3.02386584228953"	"0.399281445868898"	"0.132043373183045"	"1.3188508753246"	"1.30569008421432"
"3445"	"16218"	"g16217"	"g16217"	"3.02342394748812"	"0.0597311673935295"	"0.019756133585948"	"1.04227152528166"	"1.30569008421432"
"3446"	"12715"	"g12714"	"g12714"	"3.02302391867408"	"0.8405361545137"	"0.27804482436327"	"1.79071550896045"	"1.30569008421432"
"3447"	"10854"	"g10853"	"g10853"	"3.02298621164786"	"0.26392483831446"	"0.0873060013630006"	"1.20074086952524"	"1.30569008421432"
"3448"	"4140"	"g4139"	"g4139"	"3.0221050332994"	"0.875064298119055"	"0.289554561630739"	"1.83408982641315"	"1.30569008421432"
"3449"	"18284"	"g18283"	"g18283"	"3.021243812833"	"0.637651664083691"	"0.211056009904003"	"1.55579466415724"	"1.30569008421432"
"3450"	"5573"	"g5572"	"g5572"	"3.02112680185402"	"0.698063476741556"	"0.231060634831072"	"1.62232568984477"	"1.30569008421432"
"3451"	"16260"	"g16259"	"g16259"	"3.02012956584519"	"0.158792920873287"	"0.0525781816346837"	"1.1163527133298"	"1.30569008421432"
"3452"	"6414"	"g6413"	"g6413"	"3.01982161926831"	"0.204406626371787"	"0.0676883114775878"	"1.15221234985417"	"1.30569008421432"
"3453"	"13140"	"g13139"	"g13139"	"3.01960871011596"	"0.182988676435762"	"0.0606001286930766"	"1.13523319178313"	"1.30569008421432"
"3454"	"19060"	"g19059"	"g19059"	"3.01960493682313"	"0.457652455249827"	"0.151560374560559"	"1.37330536477762"	"1.30569008421432"
"3455"	"19134"	"g19133"	"g19133"	"3.01897585185673"	"0.220108643085839"	"0.0729083814799208"	"1.16482130078932"	"1.30569008421432"
"3456"	"6301"	"g6300"	"g6300"	"3.01869601088285"	"0.219865393724587"	"0.0728345593368591"	"1.16462491961112"	"1.30569008421432"
"3457"	"16933"	"g16932"	"g16932"	"3.018453275981"	"0.171501545947637"	"0.056817691137491"	"1.12623004651235"	"1.30569008421432"
"3458"	"11990"	"g11989"	"g11989"	"3.01831409569094"	"0.570141981191703"	"0.188894185004026"	"1.48466967551719"	"1.30569008421432"
"3459"	"20199"	"g20198"	"g20198"	"3.01585040346975"	"0.197997265775117"	"0.0656522172145275"	"1.14710485020774"	"1.30569008421432"
"3460"	"14452"	"g14451"	"g14451"	"3.01540256585017"	"0.121054550136453"	"0.0401454026428881"	"1.08752951095302"	"1.30569008421432"
"3461"	"2005"	"g2004"	"g2004"	"3.01535729701182"	"0.174879881462156"	"0.0579964044842912"	"1.1288704113394"	"1.30569008421432"
"3462"	"3255"	"g3254"	"g3254"	"3.01467710154509"	"0.206551268385534"	"0.0685152211756514"	"1.15392644781113"	"1.30569008421432"
"3463"	"15874"	"g15873"	"g15873"	"3.01428407319239"	"0.234560831300857"	"0.0778164318973547"	"1.17654853127382"	"1.30569008421432"
"3464"	"21917"	"g21916"	"g21916"	"3.01408969238705"	"0.26363953188432"	"0.0874690400057496"	"1.20050343527239"	"1.30569008421432"
"3465"	"6887"	"g6886"	"g6886"	"3.01177353264378"	"0.359198035349296"	"0.119264623138509"	"1.28271266562366"	"1.30569008421432"
"3466"	"9357"	"g9356"	"g9356"	"3.0116350647018"	"0.529015632038304"	"0.175657282729468"	"1.44294432151626"	"1.30569008421432"
"3467"	"5348"	"g5347"	"g5347"	"3.01021147148419"	"0.202426677375376"	"0.0672466633301245"	"1.15063214274278"	"1.30569008421432"
"3468"	"10000"	"g9999"	"g9999"	"3.00965679080413"	"0.33607980558167"	"0.111667153081556"	"1.26232185805662"	"1.30569008421432"
"3469"	"12063"	"g12062"	"g12062"	"3.00888703225227"	"0.789124535954119"	"0.262264594016157"	"1.72802553454297"	"1.30569008421432"
"3470"	"20343"	"g20342"	"g20342"	"3.0088585218685"	"0.222896206741753"	"0.0740799891791971"	"1.16707413481145"	"1.30569008421432"
"3471"	"20600"	"g20599"	"g20599"	"3.0067835472023"	"1.86642458607136"	"0.620737927014401"	"3.64627806661908"	"1.30569008421432"
"3472"	"17339"	"g17338"	"g17338"	"3.00463527205029"	"0.906491875783299"	"0.301697808121893"	"1.87448187499576"	"1.30569008421432"
"3473"	"19719"	"g19718"	"g19718"	"3.00421128149935"	"0.130051074361823"	"0.0432895899042484"	"1.0943324421867"	"1.30569008421432"
"3474"	"1336"	"g1335"	"g1335"	"3.00336677189078"	"0.415404817772801"	"0.138313049761579"	"1.33367285092434"	"1.30569008421432"
"3475"	"18053"	"g18052"	"g18052"	"3.00324045426406"	"0.267156774548317"	"0.0889561720470976"	"1.20343379344055"	"1.30569008421432"
"3476"	"17093"	"g17092"	"g17092"	"3.00230331672267"	"0.311436101564333"	"0.103732391004483"	"1.24094235627007"	"1.30569008421432"
"3477"	"15167"	"g15166"	"g15166"	"3.00214795854248"	"0.281099861145477"	"0.0936329138427769"	"1.2151208978053"	"1.30569008421432"
"3478"	"15114"	"g15113"	"g15113"	"3.00133408204349"	"0.306202457241024"	"0.102022117122177"	"1.23644876289769"	"1.30569008421432"
"3479"	"5277"	"g5276"	"g5276"	"2.99974121234921"	"0.201632403212114"	"0.0672165993459842"	"1.14999883783456"	"1.30569008421432"
"3480"	"19364"	"g19363"	"g19363"	"2.99919168146442"	"0.388826668944897"	"0.129643820816095"	"1.30932810580629"	"1.30569008421432"
"3481"	"10019"	"g10018"	"g10018"	"2.99842031932237"	"0.744263637600334"	"0.248218581232312"	"1.67511905773528"	"1.30569008421432"
"3482"	"13730"	"g13729"	"g13729"	"2.99658893365841"	"0.178728401159276"	"0.0596439502101058"	"1.13188579552888"	"1.30569008421432"
"3483"	"19542"	"g19541"	"g19541"	"2.99645386654758"	"0.293167126718567"	"0.0978380244700195"	"1.22532726977715"	"1.30569008421432"
"3484"	"14308"	"g14307"	"g14307"	"2.99635348605431"	"0.185590206429143"	"0.0619386889073406"	"1.13728214011482"	"1.30569008421432"
"3485"	"21638"	"g21637"	"g21637"	"2.99563933497966"	"0.17158656183405"	"0.0572787784665724"	"1.12629641553988"	"1.30569008421432"
"3486"	"8763"	"g8762"	"g8762"	"2.99445269406555"	"0.421071546777936"	"0.140617197797922"	"1.33892165573378"	"1.30569008421432"
"3487"	"17288"	"g17287"	"g17287"	"2.99437912245342"	"0.345416637441424"	"0.115355011278068"	"1.27051784376793"	"1.30569008421432"
"3488"	"7983"	"g7982"	"g7982"	"2.99323268452493"	"0.130874945663767"	"0.0437236123808193"	"1.0949575545978"	"1.30569008421432"
"3489"	"7014"	"g7013"	"g7013"	"2.99216516159725"	"0.207293965283647"	"0.0692789181373234"	"1.15452064007116"	"1.30569008421432"
"3490"	"5455"	"g5454"	"g5454"	"2.99183574192415"	"0.0855846565509131"	"0.0286060679574176"	"1.0611176754099"	"1.30569008421432"
"3491"	"11627"	"g11626"	"g11626"	"2.99171264953113"	"0.626372641990066"	"0.209369252788444"	"1.54367884924685"	"1.30569008421432"
"3492"	"10468"	"g10467"	"g10467"	"2.99118600674482"	"0.251904391250069"	"0.0842155555294959"	"1.19077793278254"	"1.30569008421432"
"3493"	"9455"	"g9454"	"g9454"	"2.99105079403954"	"0.646761599590244"	"0.216232235466909"	"1.56564985286482"	"1.30569008421432"
"3494"	"19363"	"g19362"	"g19362"	"2.98800032317699"	"0.504760357266646"	"0.168929150827521"	"1.41888764848198"	"1.30569008421432"
"3495"	"5589"	"g5588"	"g5588"	"2.98793440906335"	"0.178335029075933"	"0.0596850548442385"	"1.13157721224267"	"1.30569008421432"
"3496"	"4918"	"g4917"	"g4917"	"2.98769085272415"	"0.355564212032133"	"0.119009706679636"	"1.27948586731011"	"1.30569008421432"
"3497"	"1629"	"g1628"	"g1628"	"2.98722817158257"	"0.618536997323917"	"0.207060512888853"	"1.53531746273105"	"1.30569008421432"
"3498"	"4259"	"g4258"	"g4258"	"2.98607975663288"	"0.587247065271551"	"0.196661547290262"	"1.50237719090644"	"1.30569008421432"
"3499"	"20249"	"g20248"	"g20248"	"2.98533866254162"	"0.177706405938884"	"0.0595263807649852"	"1.13108425936991"	"1.30569008421432"
"3500"	"2770"	"g2769"	"g2769"	"2.98368981241222"	"0.427631223910083"	"0.143322949366629"	"1.34502335494265"	"1.30569008421432"
"3501"	"14914"	"g14913"	"g14913"	"2.98319421350369"	"0.263686000982656"	"0.0883904909003439"	"1.20054210402015"	"1.30569008421432"
"3502"	"9831"	"g9830"	"g9830"	"2.98295058995647"	"0.196356613959281"	"0.0658263045390053"	"1.14580108892052"	"1.30569008421432"
"3503"	"7678"	"g7677"	"g7677"	"2.98272938316278"	"0.22210099550962"	"0.0744623353239346"	"1.16643102264572"	"1.30569008421432"
"3504"	"15537"	"g15536"	"g15536"	"2.98235048950426"	"0.112412556562557"	"0.0376926041919515"	"1.08103449308079"	"1.30569008421432"
"3505"	"19440"	"g19439"	"g19439"	"2.98232151538092"	"0.178004877711797"	"0.059686682604059"	"1.13131828779509"	"1.30569008421432"
"3506"	"10776"	"g10775"	"g10775"	"2.98164089537634"	"0.169010567377514"	"0.0566837433842554"	"1.1242871588685"	"1.30569008421432"
"3507"	"5955"	"g5954"	"g5954"	"2.9810661338546"	"0.105729990918877"	"0.0354671738805623"	"1.07603871879892"	"1.30569008421432"
"3508"	"22080"	"g22079"	"g22079"	"2.98007210368406"	"0.279567558035625"	"0.0938123469193966"	"1.21383098896302"	"1.30569008421432"
"3509"	"8561"	"g8560"	"g8560"	"2.97932420964035"	"0.452636508522133"	"0.151925898852335"	"1.36853896202609"	"1.30569008421432"
"3510"	"14405"	"g14404"	"g14404"	"2.97917467625385"	"0.578528459254013"	"0.194190848849951"	"1.49332528824093"	"1.30569008421432"
"3511"	"585"	"g584"	"g584"	"2.9790410398303"	"0.461811984325553"	"0.155020349888117"	"1.37727054529852"	"1.30569008421432"
"3512"	"15195"	"g15194"	"g15194"	"2.97895247382235"	"0.244094391975193"	"0.0819396731301293"	"1.18434909835664"	"1.30569008421432"
"3513"	"5791"	"g5790"	"g5790"	"2.97862111478403"	"0.173907528967766"	"0.0583852468192738"	"1.12810982777184"	"1.30569008421432"
"3514"	"17543"	"g17542"	"g17542"	"2.97839591680965"	"0.446400887606034"	"0.149879633223578"	"1.36263662348227"	"1.30569008421432"
"3515"	"8643"	"g8642"	"g8642"	"2.97682463938008"	"0.442741150169203"	"0.148729335383828"	"1.3591843537708"	"1.30569008421432"
"3516"	"12475"	"g12474"	"g12474"	"2.97650630991031"	"0.327543008047863"	"0.110042772950726"	"1.25487443092805"	"1.30569008421432"
"3517"	"18720"	"g18719"	"g18719"	"2.97632075158606"	"0.41606574152202"	"0.139791970102786"	"1.33428396967911"	"1.30569008421432"
"3518"	"14162"	"g14161"	"g14161"	"2.97570101335741"	"0.232358616401459"	"0.0780853369872985"	"1.17475394814954"	"1.30569008421432"
"3519"	"13158"	"g13157"	"g13157"	"2.97569305272788"	"0.184639759283669"	"0.062049329689568"	"1.1365331456606"	"1.30569008421432"
"3520"	"21630"	"g21629"	"g21629"	"2.97512857155457"	"0.332183858127577"	"0.111653614335734"	"1.25891760067626"	"1.30569008421432"
"3521"	"17485"	"g17484"	"g17484"	"2.97393495168492"	"0.324843372878796"	"0.109230154040441"	"1.25252844968029"	"1.30569008421432"
"3522"	"14175"	"g14174"	"g14174"	"2.97313146396334"	"0.257586217793864"	"0.0866380181690612"	"1.19547687052501"	"1.30569008421432"
"3523"	"17975"	"g17974"	"g17974"	"2.97313048519051"	"0.616073774518837"	"0.207213836589941"	"1.53269833518512"	"1.30569008421432"
"3524"	"8979"	"g8978"	"g8978"	"2.97187270657492"	"1.72122794687576"	"0.579172837069283"	"3.29716925382254"	"1.30569008421432"
"3525"	"8751"	"g8750"	"g8750"	"2.97155201973266"	"0.334438942195003"	"0.112546891312739"	"1.26088696003491"	"1.30569008421432"
"3526"	"1978"	"g1977"	"g1977"	"2.96931076089798"	"0.219681260454333"	"0.0739839235917149"	"1.16447628632097"	"1.30569008421432"
"3527"	"20228"	"g20227"	"g20227"	"2.96817943933361"	"0.260446335164357"	"0.0877461556781184"	"1.197849233057"	"1.30569008421432"
"3528"	"7182"	"g7181"	"g7181"	"2.96801297627285"	"0.215118853580737"	"0.0724790812238554"	"1.16079954062154"	"1.30569008421432"
"3529"	"10819"	"g10818"	"g10818"	"2.96739678103674"	"0.24845219209173"	"0.0837273241244555"	"1.18793194797728"	"1.30569008421432"
"3530"	"15594"	"g15593"	"g15593"	"2.96684242092387"	"0.358702412847233"	"0.12090376297624"	"1.28227207904494"	"1.30569008421432"
"3531"	"7364"	"g7363"	"g7363"	"2.96654574889025"	"0.13532042479453"	"0.0456154855677355"	"1.09833672898122"	"1.30569008421432"
"3532"	"7091"	"g7090"	"g7090"	"2.96471076344652"	"0.184235023125094"	"0.0621426634249197"	"1.13621434540938"	"1.30569008421432"
"3533"	"3652"	"g3651"	"g3651"	"2.96439009127414"	"0.25715470714557"	"0.0867479310170817"	"1.19511935639668"	"1.30569008421432"
"3534"	"15531"	"g15530"	"g15530"	"2.96403529237063"	"0.23169528011422"	"0.0781688668520915"	"1.17421393256717"	"1.30569008421432"
"3535"	"6083"	"g6082"	"g6082"	"2.96400691639778"	"0.221110899519126"	"0.0745986449275384"	"1.16563079636764"	"1.30569008421432"
"3536"	"4288"	"g4287"	"g4287"	"2.96381324176399"	"0.256742485882763"	"0.0866257300780384"	"1.19477792371681"	"1.30569008421432"
"3537"	"3940"	"g3939"	"g3939"	"2.96371701665367"	"1.21129855541838"	"0.408709248761561"	"2.31545955219415"	"1.30569008421432"
"3538"	"20474"	"g20473"	"g20473"	"2.96352552828249"	"0.19305831240014"	"0.0651448116635685"	"1.14318454094279"	"1.30569008421432"
"3539"	"5713"	"g5712"	"g5712"	"2.96274053828321"	"0.30225128257488"	"0.102017466149777"	"1.23306707721585"	"1.30569008421432"
"3540"	"742"	"g741"	"g741"	"2.96267520968322"	"0.401527647851666"	"0.135528743258563"	"1.3209058576465"	"1.30569008421432"
"3541"	"20425"	"g20424"	"g20424"	"2.96245251333415"	"0.238726865378617"	"0.0805841998493121"	"1.17995093093683"	"1.30569008421432"
"3542"	"1375"	"g1374"	"g1374"	"2.96221714429006"	"0.604898489707111"	"0.204204641402845"	"1.52087173854786"	"1.30569008421432"
"3543"	"15649"	"g15648"	"g15648"	"2.96206457046806"	"0.298998762686416"	"0.100942688983707"	"1.23029028960401"	"1.30569008421432"
"3544"	"20420"	"g20419"	"g20419"	"2.96191771788173"	"0.328740176481547"	"0.11098896316291"	"1.25591617537153"	"1.30569008421432"
"3545"	"16440"	"g16439"	"g16439"	"2.9602575698642"	"0.20174132271002"	"0.0681499220756236"	"1.15008566285361"	"1.30569008421432"
"3546"	"3031"	"g3030"	"g3030"	"2.95941204029126"	"0.2808441471439"	"0.0948986296332902"	"1.2149055398242"	"1.30569008421432"
"3547"	"16336"	"g16335"	"g16335"	"2.95890299413899"	"0.24844792563389"	"0.0839662287428879"	"1.18792843493125"	"1.30569008421432"
"3548"	"8631"	"g8630"	"g8630"	"2.95884656672051"	"0.354631725836642"	"0.119854719682104"	"1.27865913859981"	"1.30569008421432"
"3549"	"1110"	"g1109"	"g1109"	"2.95745632476847"	"0.423481414332532"	"0.143191096614313"	"1.34116004994093"	"1.30569008421432"
"3550"	"2753"	"g2752"	"g2752"	"2.9573876298719"	"0.5171259944601"	"0.174859051020816"	"1.43110149653008"	"1.30569008421432"
"3551"	"19206"	"g19205"	"g19205"	"2.95712959083447"	"0.0933324178242829"	"0.0315618287793555"	"1.06683156595248"	"1.30569008421432"
"3552"	"89"	"g88"	"g88"	"2.95664892833807"	"0.272769857107432"	"0.0922564239849594"	"1.20812510440049"	"1.30569008421432"
"3553"	"21878"	"g21877"	"g21877"	"2.95519316147272"	"0.164279562125046"	"0.0555901266512058"	"1.12060634167438"	"1.30569008421432"
"3554"	"7388"	"g7387"	"g7387"	"2.95490268335142"	"0.152674882474237"	"0.0516683284814899"	"1.11162861900298"	"1.30569008421432"
"3555"	"9062"	"g9061"	"g9061"	"2.95441839788105"	"0.120351877321765"	"0.0407362333676512"	"1.08699995249985"	"1.30569008421432"
